step_count,timestamp,status,num_scheduled_reqs,num_req_of_256,num_req_of_512,num_req_of_768,step_worker_time_consumption
108,2024-05-19 01:45:24.812134,RequestStatus.DENOISING,3,1,1,1,0.1260509490966797
109,2024-05-19 01:45:24.969122,RequestStatus.DENOISING,3,1,1,1,0.14829635620117188
110,2024-05-19 01:45:25.487960,RequestStatus.DENOISING,3,1,1,1,0.21979832649230957
111,2024-05-19 01:45:25.653054,RequestStatus.DENOISING,3,1,1,1,0.1590883731842041
112,2024-05-19 01:45:25.921910,RequestStatus.DENOISING,3,1,1,1,0.21845722198486328
113,2024-05-19 01:45:26.004075,RequestStatus.DENOISING,3,1,1,1,0.1296687126159668
114,2024-05-19 01:45:26.189120,RequestStatus.DENOISING,3,1,1,1,0.18296003341674805
115,2024-05-19 01:45:26.382375,RequestStatus.DENOISING,3,1,1,1,0.11705303192138672
116,2024-05-19 01:45:26.444879,RequestStatus.DENOISING,3,1,1,1,0.1361865997314453
117,2024-05-19 01:45:26.601102,RequestStatus.DENOISING,3,1,1,1,0.14806079864501953
118,2024-05-19 01:45:26.798685,RequestStatus.DENOISING,3,1,1,1,0.11113882064819336
119,2024-05-19 01:45:26.855185,RequestStatus.DENOISING,3,1,1,1,0.13650918006896973
120,2024-05-19 01:45:27.011966,RequestStatus.DENOISING,3,1,1,1,0.14260482788085938
121,2024-05-19 01:45:27.231905,RequestStatus.DENOISING,3,1,1,1,0.11142301559448242
122,2024-05-19 01:45:27.271841,RequestStatus.DENOISING,3,1,1,1,0.15201830863952637
123,2024-05-19 01:45:27.458190,RequestStatus.DENOISING,3,1,1,1,0.12556004524230957
124,2024-05-19 01:45:27.538871,RequestStatus.DENOISING,3,1,1,1,0.12836313247680664
125,2024-05-19 01:45:27.692054,RequestStatus.DENOISING,3,1,1,1,0.15092968940734863
126,2024-05-19 01:45:27.890479,RequestStatus.DENOISING,3,1,1,1,0.11412453651428223
127,2024-05-19 01:45:27.947170,RequestStatus.DENOISING,3,1,1,1,0.13944363594055176
128,2024-05-19 01:45:28.120741,RequestStatus.DENOISING,3,1,1,1,0.1340045928955078
129,2024-05-19 01:45:28.207274,RequestStatus.DENOISING,3,1,1,1,0.10912632942199707
130,2024-05-19 01:45:28.361110,RequestStatus.DENOISING,3,1,1,1,0.14831089973449707
